numero,type,soustype,adresse,code_postal,ville,arrondissement,conseilquartier,datedecl,anneedecl,moisdecl,prefixe,intervenant,id_dmr,geo_shape,geo_point_2d,mois_annee_decla,latitude,longitude,lat_rad,lon_rad,cluster
32972,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","11 Rue de Jessaint, 75018 PARIS",75018,Paris 18,18,GOUTTE D'OR - CHATEAU ROUGE,2024-10-12,2024,10,Android,DVD,G2024J032972,"{""coordinates"": [2.356888532994887, 48.884918211820434], ""type"": ""Point""}","48.884918211820434, 2.356888532994887",2024-10,48.884918211820434,2.356888532994887,0.8532027773644053,0.04113546500325979,478
17302,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","2 Boulevard Barbès, 75018 PARIS",75018,Paris 18,18,GOUTTE D'OR - CHATEAU ROUGE,2023-12-08,2023,12,IOS application,DVD,A2023L017302,"{""coordinates"": [2.3497776978377534, 48.88397979633371], ""type"": ""Point""}","48.88397979633371, 2.3497776978377534",2023-12,48.88397979633371,2.3497776978377534,0.8531863989244104,0.04101135751720124,171
32280,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","76 Rue des Poissonniers, 75018 PARIS",75018,Paris 18,18,GOUTTE D'OR - CHATEAU ROUGE,2024-04-11,2024,4,Android,DVD,G2024D032280,"{""coordinates"": [2.3517055512041307, 48.89099883981821], ""type"": ""Point""}","48.89099883981821, 2.3517055512041307",2024-04,48.89099883981821,2.3517055512041307,0.8533089043435554,0.04104500490594018,1086
39860,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","9 Rue Saint-Luc, 75018 PARIS",75018,Paris 18,18,GOUTTE D'OR - CHATEAU ROUGE,2024-08-18,2024,8,Android,DVD,G2024H039860,"{""coordinates"": [2.3543586731265775, 48.88618087681942], ""type"": ""Point""}","48.88618087681942, 2.3543586731265775",2024-08,48.88618087681942,2.3543586731265775,0.8532248150259873,0.041091310618943715,977
50356,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","19 Rue Myrha, 75018 PARIS",75018,Paris 18,18,GOUTTE D'OR - CHATEAU ROUGE,2024-02-17,2024,2,Android,DVD,G2024B050356,"{""coordinates"": [2.3546147340628987, 48.88714599533708], ""type"": ""Point""}","48.88714599533708, 2.3546147340628987",2024-02,48.88714599533708,2.3546147340628987,0.8532416595217924,0.041095779725368264,691
20138,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","11 rue Vauvenargues, 75018 PARIS",75018,Paris 18,18,GRANDES CARRIERES - CLICHY,2024-12-04,2024,12,Page DMR Paris.fr,DVD,S2024L020138,"{""coordinates"": [2.3339412206930024, 48.892532347333415], ""type"": ""Point""}","48.892532347333415, 2.3339412206930024",2024-12,48.892532347333415,2.3339412206930024,0.8533356690987999,0.0407349588491085,1067
54862,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","7 Rue Vauvenargues, 75018 PARIS",75018,Paris 18,18,GRANDES CARRIERES - CLICHY,2024-04-19,2024,4,IOS application,DVD,A2024D054862,"{""coordinates"": [2.334193229014374, 48.8922843924015], ""type"": ""Point""}","48.8922843924015, 2.334193229014374",2024-04,48.8922843924015,2.334193229014374,0.8533313414688414,0.040739357224058866,1067
71912,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","25 Rue du Capitaine Madon, 75018 PARIS",75018,Paris 18,18,GRANDES CARRIERES - CLICHY,2023-12-29,2023,12,IOS application,DVD,A2023L071912,"{""coordinates"": [2.3281581395835773, 48.88991927992617], ""type"": ""Point""}","48.88991927992617, 2.3281581395835773",2023-12,48.88991927992617,2.3281581395835773,0.8532900624689669,0.040634025042839146,183
72736,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","142 Boulevard de Clichy, 75018 PARIS",75018,Paris 18,18,GRANDES CARRIERES - CLICHY,2024-05-27,2024,5,IOS application,DVD,A2024E072736,"{""coordinates"": [2.327836512880983, 48.88389587319332], ""type"": ""Point""}","48.88389587319332, 2.327836512880983",2024-05,48.88389587319332,2.327836512880983,0.8531849341892919,0.040628411597916546,481
43282,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","2 Rue Forest, 75018 PARIS",75018,Paris 18,18,GRANDES CARRIERES - CLICHY,2024-10-16,2024,10,Android,DVD,G2024J043282,"{""coordinates"": [2.3295497894790764, 48.885032652832535], ""type"": ""Point""}","48.885032652832535, 2.3295497894790764",2024-10,48.885032652832535,2.3295497894790764,0.8532047747368658,0.040658313915550644,1175
36076,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","180 Quai de Jemmapes, 75010 PARIS",75010,Paris 10,10,GRANGE AUX BELLES - TERRAGE,2024-08-16,2024,8,Android,DVD,G2024H036076,"{""coordinates"": [2.3675713545414845, 48.879329680417214], ""type"": ""Point""}","48.879329680417214, 2.3675713545414845",2024-08,48.879329680417214,2.3675713545414845,0.8531052390910681,0.04132191541265091,1302
42783,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","1 place Raoul Follereau, 75010 PARIS",75010,Paris 10,10,GRANGE AUX BELLES - TERRAGE,2024-01-17,2024,1,Page DMR Paris.fr,DVD,S2024A042783,"{""coordinates"": [2.363962173195868, 48.87638473424194], ""type"": ""Point""}","48.87638473424194, 2.363962173195868",2024-01,48.87638473424194,2.363962173195868,0.8530538400840155,0.04125892331486834,1231
69787,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","12 rue Louis Blanc, 75010 PARIS",75010,Paris 10,10,GRANGE AUX BELLES - TERRAGE,2023-12-29,2023,12,Page DMR Paris.fr,DVD,S2023L069787,"{""coordinates"": [2.3683395384296695, 48.8793487539791], ""type"": ""Point""}","48.8793487539791, 2.3683395384296695",2023-12,48.8793487539791,2.3683395384296695,0.8531055719875231,0.04133532275076051,1302
21837,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","145 rue du Faubourg Saint-Martin, 75010 PARIS",75010,Paris 10,10,GRANGE AUX BELLES - TERRAGE,2024-09-09,2024,9,Page DMR Paris.fr,DVD,S2024I021837,"{""coordinates"": [2.3608562952189733, 48.87631988412407], ""type"": ""Point""}","48.87631988412407, 2.3608562952189733",2024-09,48.87631988412407,2.3608562952189733,0.8530527082359385,0.04120471551800635,482
8541,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","146 Rue du Faubourg Saint-Martin, 75010 PARIS",75010,Paris 10,10,GRANGE AUX BELLES - TERRAGE,2024-10-03,2024,10,Android,DVD,G2024J008541,"{""coordinates"": [2.3598823548547747, 48.87530898998801], ""type"": ""Point""}","48.87530898998801, 2.3598823548547747",2024-10,48.87530898998801,2.3598823548547747,0.853035064804875,0.04118771705193301,1257
49044,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","11 Rue Georg Friedrich Haendel, 75010 PARIS",75010,Paris 10,10,GRANGE AUX BELLES - TERRAGE,2024-06-16,2024,6,Android,DVD,G2024F049044,"{""coordinates"": [2.367688417693238, 48.87774658069067], ""type"": ""Point""}","48.87774658069067, 2.367688417693238",2024-06,48.87774658069067,2.367688417693238,0.8530776087884524,0.041323958550081766,184
6034,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","1 Rue de la Grange aux Belles, 75010 PARIS",75010,Paris 10,10,GRANGE AUX BELLES - TERRAGE,2024-03-03,2024,3,IOS application,DVD,A2024C006034,"{""coordinates"": [2.36412525162738, 48.87331771720038], ""type"": ""Point""}","48.87331771720038, 2.36412525162738",2024-03,48.87331771720038,2.36412525162738,0.8530003105384255,0.04126176957043721,1060
45944,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","33 Bis Rue Louis Blanc, 75010 PARIS",75010,Paris 10,10,GRANGE AUX BELLES - TERRAGE,2024-09-18,2024,9,Android,DVD,G2024I045944,"{""coordinates"": [2.365322113157258, 48.88092803891899], ""type"": ""Point""}","48.88092803891899, 2.365322113157258",2024-09,48.88092803891899,2.365322113157258,0.8531331357095513,0.04128265874482404,187
2665,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","22 Rue des Écluses Saint-Martin, 75010 PARIS",75010,Paris 10,10,GRANGE AUX BELLES - TERRAGE,2024-01-02,2024,1,Android,DVD,G2024A002665,"{""coordinates"": [2.3666210173961773, 48.877052306211255], ""type"": ""Point""}","48.877052306211255, 2.3666210173961773",2024-01,48.877052306211255,2.3666210173961773,0.8530654914128741,0.04130532890046129,978
6457,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","114 Quai de Jemmapes, 75010 PARIS",75010,Paris 10,10,GRANGE AUX BELLES - TERRAGE,2024-07-02,2024,7,Android,DVD,G2024G006457,"{""coordinates"": [2.363786459161981, 48.874610899675496], ""type"": ""Point""}","48.874610899675496, 2.363786459161981",2024-07,48.874610899675496,2.363786459161981,0.8530228808304454,0.04125585652643505,1231
49062,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","11 Rue Georg Friedrich Haendel, 75010 PARIS",75010,Paris 10,10,GRANGE AUX BELLES - TERRAGE,2024-06-16,2024,6,Android,DVD,G2024F049062,"{""coordinates"": [2.367688417693238, 48.87774658069067], ""type"": ""Point""}","48.87774658069067, 2.367688417693238",2024-06,48.87774658069067,2.367688417693238,0.8530776087884524,0.041323958550081766,184
18655,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","1 Rue de Belgrade, 75007 PARIS",75007,Paris 07,7,GROS CAILLOU,2024-01-07,2024,1,Android,DVD,G2024A018655,"{""coordinates"": [2.3024289608220068, 48.85585403365676], ""type"": ""Point""}","48.85585403365676, 2.3024289608220068",2024-01,48.85585403365676,2.3024289608220068,0.8526955117610631,0.040184966159615546,1351
88737,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","47 Rue Cler, 75007 PARIS",75007,Paris 07,7,GROS CAILLOU,2024-07-30,2024,7,Android,DVD,G2024G088737,"{""coordinates"": [2.3067889212615507, 48.856449126627204], ""type"": ""Point""}","48.856449126627204, 2.3067889212615507",2024-07,48.856449126627204,2.3067889212615507,0.8527058980927528,0.04026106182454228,1069
38354,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","16 avenue Emile Deschanel, 75007 PARIS",75007,Paris 07,7,GROS CAILLOU,2024-10-14,2024,10,Android,DVD,G2024J038354,"{""coordinates"": [2.3018455501699684, 48.8554496754104], ""type"": ""Point""}","48.8554496754104, 2.3018455501699684",2024-10,48.8554496754104,2.3018455501699684,0.8526884543783064,0.04017478372284627,488
23383,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","19 Rue Cler, 75007 PARIS",75007,Paris 07,7,GROS CAILLOU,2024-01-09,2024,1,IOS application,DVD,A2024A023383,"{""coordinates"": [2.305898189956793, 48.85813903708982], ""type"": ""Point""}","48.85813903708982, 2.305898189956793",2024-01,48.85813903708982,2.305898189956793,0.8527353925943892,0.04024551563052368,1069
42063,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","1 avenue Rapp, 75007 PARIS",75007,Paris 07,7,GROS CAILLOU,2023-11-18,2023,11,Page DMR Paris.fr,DVD,S2023K042063,"{""coordinates"": [2.301634073344116, 48.86158370840666], ""type"": ""Point""}","48.86158370840666, 2.301634073344116",2023-11,48.86158370840666,2.301634073344116,0.8527955134505172,0.04017109275594348,817
83755,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","84 Quai d'Orsay, 75007 PARIS",75007,Paris 07,7,GROS CAILLOU,2024-10-23,2024,10,IOS application,DVD,A2024J083755,"{""coordinates"": [2.3039348127296164, 48.86296462910433], ""type"": ""Point""}","48.86296462910433, 2.3039348127296164",2024-10,48.86296462910433,2.3039348127296164,0.8528196150634004,0.04021124823345077,1255
10626,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","164 Rue de l'Université, 75007 PARIS",75007,Paris 07,7,GROS CAILLOU,2024-07-03,2024,7,IOS application,DVD,A2024G010626,"{""coordinates"": [2.3062455652545486, 48.86116790721834], ""type"": ""Point""}","48.86116790721834, 2.3062455652545486",2024-07,48.86116790721834,2.3062455652545486,0.8527882563507472,0.040251578473209614,916
40458,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","85 Rue Saint-Dominique, 75007 PARIS",75007,Paris 07,7,GROS CAILLOU,2024-02-14,2024,2,IOS application,DVD,A2024B040458,"{""coordinates"": [2.308027982708614, 48.85964584283863], ""type"": ""Point""}","48.85964584283863, 2.308027982708614",2024-02,48.85964584283863,2.308027982708614,0.852761691315894,0.040282687526428065,1189
10338,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","5 Rue Lord Byron, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2024-10-04,2024,10,Android,DVD,G2024J010338,"{""coordinates"": [2.3009462350179124, 48.87295532121898], ""type"": ""Point""}","48.87295532121898, 2.3009462350179124",2024-10,48.87295532121898,2.3009462350179124,0.8529939855353541,0.04015908771242982,1497
48729,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","2 Rue Lamennais, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2023-12-20,2023,12,Android,DVD,G2023L048729,"{""coordinates"": [2.303520679584974, 48.87353896990268], ""type"": ""Point""}","48.87353896990268, 2.303520679584974",2023-12,48.87353896990268,2.303520679584974,0.8530041721265597,0.04020402024653512,1490
73679,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","27 Rue Daru, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2024-05-27,2024,5,Android,DVD,G2024E073679,"{""coordinates"": [2.3026850219597024, 48.878551482200386], ""type"": ""Point""}","48.878551482200386, 2.3026850219597024",2024-05,48.878551482200386,2.3026850219597024,0.8530916569699513,0.040189435269554735,491
73784,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","254 Rue du Faubourg Saint-Honoré, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2024-05-27,2024,5,Android,DVD,G2024E073784,"{""coordinates"": [2.3006117348156208, 48.87697982688875], ""type"": ""Point""}","48.87697982688875, 2.3006117348156208",2024-05,48.87697982688875,2.3006117348156208,0.8530642264100567,0.040153249582551245,1191
48675,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","21 avenue de Friedland, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2023-12-20,2023,12,Android,DVD,G2023L048675,"{""coordinates"": [2.3023204806257893, 48.874282835799406], ""type"": ""Point""}","48.874282835799406, 2.3023204806257893",2023-12,48.874282835799406,2.3023204806257893,0.8530171550356508,0.04018307282301834,1359
33147,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","214 Rue du Faubourg Saint-Honoré, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2024-06-11,2024,6,Android,DVD,G2024F033147,"{""coordinates"": [2.3045175077947864, 48.87593078498802], ""type"": ""Point""}","48.87593078498802, 2.3045175077947864",2024-06,48.87593078498802,2.3045175077947864,0.8530459171748976,0.04022141818087311,1229
91989,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","1 Place Georges Guillaumin, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2024-10-25,2024,10,Android,DVD,G2024J091989,"{""coordinates"": [2.3017883306833142, 48.87458801204827], ""type"": ""Point""}","48.87458801204827, 2.3017883306833142",2024-10,48.87458801204827,2.3017883306833142,0.8530224813659923,0.04017378505440785,1359
31416,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","268 Rue du Faubourg Saint-Honoré, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2024-04-11,2024,4,Android,DVD,G2024D031416,"{""coordinates"": [2.299353360943939, 48.877521514312114], ""type"": ""Point""}","48.877521514312114, 2.299353360943939",2024-04,48.877521514312114,2.299353360943939,0.8530736806391112,0.040131286815269326,1198
8233,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","2 Avenue de Wagram, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2024-03-04,2024,3,IOS application,DVD,A2024C008233,"{""coordinates"": [2.296141862605795, 48.87504196031035], ""type"": ""Point""}","48.87504196031035, 2.296141862605795",2024-03,48.87504196031035,2.296141862605795,0.8530304042577993,0.040075235595346384,493
54115,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","2 Rue Pierre le Grand, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2023-12-22,2023,12,Android,DVD,G2023L054115,"{""coordinates"": [2.301673888534105, 48.878097533354826], ""type"": ""Point""}","48.878097533354826, 2.301673888534105",2023-12,48.878097533354826,2.301673888534105,0.8530837340679606,0.0401717876621011,1029
24658,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","8 Avenue de Friedland, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2024-11-05,2024,11,Android,DVD,G2024K024658,"{""coordinates"": [2.3039939396841747, 48.87476348802866], ""type"": ""Point""}","48.87476348802866, 2.3039939396841747",2024-11,48.87476348802866,2.3039939396841747,0.8530255439996084,0.04021228019348449,1229
30395,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","8 Avenue de Wagram, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2024-09-12,2024,9,IOS application,DVD,A2024I030395,"{""coordinates"": [2.296621560738752, 48.87557220407745], ""type"": ""Point""}","48.87557220407745, 2.296621560738752",2024-09,48.87557220407745,2.296621560738752,0.8530396587573734,0.040083607907182156,1046
2561,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","20 Rue Beaujon, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2024-01-02,2024,1,Android,DVD,G2024A002561,"{""coordinates"": [2.3003714077894504, 48.8751487721193], ""type"": ""Point""}","48.8751487721193, 2.3003714077894504",2024-01,48.8751487721193,2.3003714077894504,0.8530322684755456,0.04014905508466304,192
40324,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","24 Rue Beaujon, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2024-06-13,2024,6,Android,DVD,G2024F040324,"{""coordinates"": [2.299362658832727, 48.875198363328636], ""type"": ""Point""}","48.875198363328636, 2.299362658832727",2024-06,48.875198363328636,2.299362658832727,0.8530331340054285,0.04013144909404216,698
2438,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","2 avenue de Wagram, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2024-01-02,2024,1,Android,DVD,G2024A002438,"{""coordinates"": [2.2961635588571063, 48.87492370483518], ""type"": ""Point""}","48.87492370483518, 2.2961635588571063",2024-01,48.87492370483518,2.2961635588571063,0.8530283403103992,0.04007561426636711,493
10277,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","4 Rue Arsène Houssaye, 75008 PARIS",75008,Paris 08,8,HOCHE - FRIEDLAND,2024-10-04,2024,10,Android,DVD,G2024J010277,"{""coordinates"": [2.298144579529161, 48.873592375777825], ""type"": ""Point""}","48.873592375777825, 2.298144579529161",2024-10,48.873592375777825,2.298144579529161,0.8530051042349208,0.04011018959964453,1426
48909,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","4 Rue des Peupliers, 75013 PARIS",75013,Paris 13,13,ITALIE - PEUPLIERS - RUNGIS,2023-12-20,2023,12,IOS application,DVD,A2023L048909,"{""coordinates"": [2.3537604814647635, 48.825233458420875], ""type"": ""Point""}","48.825233458420875, 2.3537604814647635",2023-12,48.825233458420875,2.3537604814647635,0.8521610819043421,0.041080870204887085,1283
4620,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","113 Avenue d'Italie, 75013 PARIS",75013,Paris 13,13,ITALIE - PEUPLIERS - RUNGIS,2024-03-02,2024,3,IOS application,DVD,A2024C004620,"{""coordinates"": [2.3585710529802077, 48.82210159174371], ""type"": ""Point""}","48.82210159174371, 2.3585710529802077",2024-03,48.82210159174371,2.3585710529802077,0.8521064205190921,0.041164830516734245,1032
26272,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","12 Boulevard de Reuilly, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2024-04-09,2024,4,IOS application,DVD,A2024D026272,"{""coordinates"": [2.390816688410487, 48.83889770432911], ""type"": ""Point""}","48.83889770432911, 2.390816688410487",2024-04,48.83889770432911,2.390816688410487,0.8523995679852431,0.04172762302439035,703
50813,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","60 Boulevard de Bercy, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2024-02-17,2024,2,IOS application,DVD,A2024B050813,"{""coordinates"": [2.3880293370103076, 48.83896636829916], ""type"": ""Point""}","48.83896636829916, 2.3880293370103076",2024-02,48.83896636829916,2.3880293370103076,0.8524007663975979,0.04167897456504715,1342
25805,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","2 Boulevard de Reuilly, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2024-11-05,2024,11,IOS application,DVD,A2024K025805,"{""coordinates"": [2.389601231220511, 48.83868408114006], ""type"": ""Point""}","48.83868408114006, 2.389601231220511",2024-11,48.83868408114006,2.389601231220511,0.8523958395572355,0.04170640929450824,1139
72316,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","30 Rue de Reuilly, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2024-09-28,2024,9,Android,DVD,G2024I072316,"{""coordinates"": [2.386897563354805, 48.84635162248741], ""type"": ""Point""}","48.84635162248741, 2.386897563354805",2024-09,48.84635162248741,2.386897563354805,0.8525296633992796,0.0416592213883713,1427
73363,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","8 Rue Bignon, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2024-04-25,2024,4,Android,DVD,G2024D073363,"{""coordinates"": [2.3890919689248977, 48.84086227359097], ""type"": ""Point""}","48.84086227359097, 2.3890919689248977",2024-04,48.84086227359097,2.3890919689248977,0.852433856187246,0.041697520990693515,917
47869,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","9 Allée Vivaldi, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2024-11-10,2024,11,Android,DVD,G2024K047869,"{""coordinates"": [2.3929898733296104, 48.84091186438086], ""type"": ""Point""}","48.84091186438086, 2.3929898733296104",2024-11,48.84091186438086,2.3929898733296104,0.8524347217098082,0.04176555225648374,1139
67283,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","49 Boulevard de Reuilly, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2024-01-25,2024,1,IOS application,DVD,A2024A067283,"{""coordinates"": [2.3948833940289127, 48.83953475885928], ""type"": ""Point""}","48.83953475885928, 2.3948833940289127",2024-01,48.83953475885928,2.3948833940289127,0.8524106866843093,0.04179860042714124,1226
25787,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","205 Rue de Charenton, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2024-11-05,2024,11,IOS application,DVD,A2024K025787,"{""coordinates"": [2.388856172306089, 48.83950424085626], ""type"": ""Point""}","48.83950424085626, 2.388856172306089",2024-11,48.83950424085626,2.388856172306089,0.8524101540446753,0.04169340556333024,1139
33933,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","190 Rue de Charenton, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2024-09-14,2024,9,Android,DVD,G2024I033933,"{""coordinates"": [2.3851790429528474, 48.84343337956124], ""type"": ""Point""}","48.84343337956124, 2.3851790429528474",2024-09,48.84343337956124,2.3851790429528474,0.8524787304518449,0.04162922754909444,1427
41037,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","6 Rue d'Artagnan, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2023-11-18,2023,11,Android,DVD,G2023K041037,"{""coordinates"": [2.386159658651281, 48.845405577234914], ""type"": ""Point""}","48.845405577234914, 2.386159658651281",2023-11,48.845405577234914,2.386159658651281,0.8525131517947506,0.04164634252172885,1427
84939,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","46 allée Vivaldi, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2024-01-31,2024,1,Page DMR Paris.fr,DVD,S2024A084939,"{""coordinates"": [2.389120340056897, 48.84209060612066], ""type"": ""Point""}","48.84209060612066, 2.389120340056897",2024-01,48.84209060612066,2.389120340056897,0.8524552946341983,0.041698016160359425,979
15475,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","5 Rue de Rambouillet, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2024-08-07,2024,8,Android,DVD,G2024H015475,"{""coordinates"": [2.379244088689061, 48.843379973217495], ""type"": ""Point""}","48.843379973217495, 2.379244088689061",2024-08,48.843379973217495,2.379244088689061,0.852477798335305,0.041525643056236086,415
15206,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","28 Boulevard de Reuilly, 75012 PARIS",75012,Paris 12,12,JARDIN DE REUILLY,2023-11-07,2023,11,IOS application,DVD,A2023K015206,"{""coordinates"": [2.392508030111604, 48.83902740397989], ""type"": ""Point""}","48.83902740397989, 2.392508030111604",2023-11,48.83902740397989,2.392508030111604,0.8524018316711879,0.04175714250585113,1139
46854,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","29 Rue de la Clef, 75005 PARIS",75005,Paris 05,5,JARDIN DES PLANTES,2023-12-19,2023,12,IOS application,DVD,A2023L046854,"{""coordinates"": [2.352508068390783, 48.841735838513046], ""type"": ""Point""}","48.841735838513046, 2.352508068390783",2023-12,48.841735838513046,2.352508068390783,0.8524491027713661,0.04105901147315111,1316
41717,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","28 Rue Geoffroy-Saint-Hilaire, 75005 PARIS",75005,Paris 05,5,JARDIN DES PLANTES,2024-08-19,2024,8,Android,DVD,G2024H041717,"{""coordinates"": [2.3562870028702827, 48.84045028622951], ""type"": ""Point""}","48.84045028622951, 2.3562870028702827",2024-08,48.84045028622951,2.3562870028702827,0.852426665651312,0.04112496632203551,196
28395,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","19 avenue des Gobelins, 75005 PARIS",75005,Paris 05,5,JARDIN DES PLANTES,2024-08-13,2024,8,Android,DVD,G2024H028395,"{""coordinates"": [2.351853847448118, 48.83744811953436], ""type"": ""Point""}","48.83744811953436, 2.351853847448118",2024-08,48.83744811953436,2.351853847448118,0.8523742679577878,0.0410475931636661,195
17655,Voirie et espace public,"Trottoirs : Affaissement, trou, bosse, pavé arraché","1 Rue du Marché des Patriarches, 75005 PARIS",75005,Paris 05,5,JARDIN DES PLANTES,2024-04-06,2024,4,IOS application,DVD,A2024D017655,"{""coordinates"": [2.351212978471641, 48.8408393852025], ""type"": ""Point""}","48.8408393852025, 2.351212978471641",2024-04,48.8408393852025,2.351212978471641,0.8524334567095067,0.041036407889952685,980
